train_acc;val_acc;train_loss;val_loss
0.14331896551724138;0.1575;2.8317267894744873;2.4570988909403484
0.23135964912280702;0.19375;2.508102036359017;2.500106191635132
0.2982456140350877;0.20375;2.2177500013719524;2.5632086102167766
0.36637931034482757;0.225;2.0098804029925117;2.6500984700520833
0.38146551724137934;0.235;1.9586470127105713;2.6927863534291587
0.4267241379310345;0.24375;1.783600560550032;2.763469867706299
0.4375;0.255;1.6871819579810428;2.8171616236368817
0.47629310344827586;0.2654166666666667;1.5379989476039493;2.9253311443328855
0.5361842105263158;0.26875;1.4578193948979963;2.948602794011434
0.5431034482758621;0.2658333333333333;1.4045611558289364;3.0890803877512614
0.5504385964912281;0.27666666666666667;1.3923098810932093;3.027382599512736
0.5515350877192983;0.2833333333333333;1.4029245104706078;3.0454799270629884
0.5592672413793104;0.29375;1.2370521857820709;3.0059050718943277
0.5883620689655172;0.29333333333333333;1.1975513532243927;3.088536008199056
0.6019736842105263;0.29541666666666666;1.1153844657697176;3.1336116123199464
0.6066810344827587;0.30125;1.1148038773701108;3.158691883087158
0.6326754385964912;0.30916666666666665;1.0319704653923971;3.1363008880615233
0.6239224137931034;0.31875;1.0399128445263566;3.141653118133545
0.7006578947368421;0.3125;0.9221764447396261;3.2157218329111736
0.665948275862069;0.30833333333333335;0.9579333909626665;3.308592602411906
0.7039473684210527;0.31708333333333333;0.8603168318146154;3.279480276107788
0.7058189655172413;0.3175;0.8701358108684935;3.358586057027181
0.7401315789473685;0.32375;0.7577465615774456;3.377686605453491
0.7370689655172413;0.32625;0.7787423586023265;3.3707194741566977
0.75;0.33416666666666667;0.7619937997439812;3.369431473414103
0.7116228070175439;0.33416666666666667;0.8255900040007474;3.3692309188842775
0.7620614035087719;0.3283333333333333;0.6907112985326532;3.3805167547861736
0.771551724137931;0.3333333333333333;0.703319670825169;3.423706375757853
0.7877155172413793;0.3441666666666667;0.6577490691480965;3.4103388500213625
0.790948275862069;0.3416666666666667;0.588357001543045;3.4169646008809407
0.8048245614035088;0.33541666666666664;0.6020101591160423;3.470524838765462
0.7941810344827587;0.3416666666666667;0.5903582552383686;3.4358823744455975
0.8135964912280702;0.34208333333333335;0.5610684010020474;3.4598255221048992
0.8297413793103449;0.3441666666666667;0.490254460737623;3.5070762570699054
0.8092105263157895;0.3416666666666667;0.5447298419057277;3.5746632766723634
0.8135775862068966;0.34;0.5681475637287929;3.578501494725545
0.8168859649122807;0.33916666666666667;0.5100969588547423;3.6157514381408693
0.8300438596491229;0.34291666666666665;0.4934511017381099;3.55634033203125
0.8318965517241379;0.3475;0.5117395057760435;3.520294106801351
0.8415948275862069;0.3383333333333333;0.5019377752624709;3.592753928502401
0.8388157894736842;0.33666666666666667;0.464495999771252;3.719266290664673
0.8631465517241379;0.3416666666666667;0.4279375281827203;3.710285571416219
0.8642241379310345;0.34875;0.41076317737842427;3.686499694188436
0.8596491228070176;0.36333333333333334;0.4041456208940138;3.6177765719095865
0.8453947368421053;0.35333333333333333;0.434208950975485;3.7282955662409463
0.8933189655172413;0.3425;0.3445578669679576;3.8836067644755046
0.8760775862068966;0.34458333333333335;0.39241061179802333;3.8496772225697837
0.8728070175438597;0.35;0.3705461621284485;3.8655393155415854
0.8585526315789473;0.35375;0.4091475480481198;3.8458892409006755
0.8760775862068966;0.36041666666666666;0.3583258246553355;3.701580988566081
0.8900862068965517;0.36;0.3511485847933539;3.6759710788726805
0.8903508771929824;0.35625;0.3446749250094096;3.7367182636260985
0.8958333333333334;0.36291666666666667;0.31170020605388443;3.6883457946777343
0.8890086206896551;0.3620833333333333;0.32487336726024235;3.7091066360473635
0.8980263157894737;0.36041666666666666;0.33398911618349847;3.6617098585764567
0.9094827586206896;0.36083333333333334;0.2875477622809081;3.711179081598918
0.8881578947368421;0.3720833333333333;0.34483645673383745;3.613030103047689
0.9008620689655172;0.37125;0.30878207935341473;3.6779310003916423
0.9051724137931034;0.37125;0.29254638146737527;3.709468116760254
0.9144736842105263;0.3695833333333333;0.260307381550471;3.762795677185059
0.9245689655172413;0.36083333333333334;0.24275296232823668;3.8053605651855467
0.9177631578947368;0.3670833333333333;0.25626866179600094;3.7276253128051757
0.9084051724137931;0.3645833333333333;0.275598785229798;3.790480511983236
0.918859649122807;0.3625;0.24016594180935308;3.8617994213104248
0.9245689655172413;0.3591666666666667;0.22011530270864224;3.901586564381917
0.9276315789473685;0.3720833333333333;0.2123708066187407;3.86134251276652
0.9213362068965517;0.36541666666666667;0.2461358552862858;3.921489102045695
0.9298245614035088;0.36875;0.21314603456279688;3.8688085746765135
0.9299568965517241;0.3625;0.2244526769580512;3.9668126551310223
0.9181034482758621;0.36083333333333334;0.22270711434298548;3.9974325116475424
0.9342672413793104;0.37333333333333335;0.20888633332375822;3.9077848943074542
0.9418859649122807;0.36916666666666664;0.18535742372797245;3.9622776031494142
0.9396929824561403;0.3616666666666667;0.18886553666047884;4.038851861953735
0.9385964912280702;0.3625;0.18889834182827095;4.049136449495951
0.9342672413793104;0.3591666666666667;0.18350366914066776;4.159434076944987
0.927801724137931;0.35833333333333334;0.20336027481946453;4.240075171788534
0.9506578947368421;0.35875;0.16093666603167853;4.231651020050049
0.9439655172413793;0.36;0.17254906006414314;4.2416219139099125
0.9461206896551724;0.36541666666666667;0.15551935534538894;4.264085766474406
0.944078947368421;0.3645833333333333;0.1841244068846368;4.199805192947387
0.9418103448275862;0.37125;0.18114117995418352;4.115262896219889
0.9461206896551724;0.37166666666666665;0.18010557218101517;4.103141803741455
0.9451754385964912;0.36791666666666667;0.18916408260140502;4.158732891082764
0.9539473684210527;0.3695833333333333;0.15141577378176807;4.167300885518392
0.9461206896551724;0.3754166666666667;0.1606704750708465;4.111457007726034
0.9506578947368421;0.38333333333333336;0.13965855336241556;3.9081284681955974
0.9558189655172413;0.37958333333333333;0.15284388730752058;3.994436836242676
0.956140350877193;0.3729166666666667;0.13964371004125528;4.153987350463868
0.9579741379310345;0.3775;0.14401320464395242;4.160369831720988
0.9568965517241379;0.37583333333333335;0.13696625507597265;4.139403600692749
0.9517543859649122;0.38125;0.14736997264257648;4.011129496892293
0.9605263157894737;0.37875;0.13534307911207802;4.020596389770508
0.9622844827586207;0.3829166666666667;0.13098773906200095;3.993162720998128
0.9612068965517241;0.38125;0.12095451868813613;3.9953365421295164
0.9536637931034483;0.3779166666666667;0.14016434171333395;4.068920402526856
0.9682017543859649;0.38333333333333336;0.11109677015950806;4.007807779312134
0.9612068965517241;0.3958333333333333;0.13403871655464172;3.919296916325887
0.9627192982456141;0.3858333333333333;0.1287557273580317;4.062680918375651
0.9633620689655172;0.38125;0.12420338263799405;4.12818457921346
0.9649122807017544;0.3720833333333333;0.11067173590785578;4.217956841786703
0.9583333333333334;0.37166666666666665;0.12964496813845217;4.207559986114502
0.9709051724137931;0.3570833333333333;0.10650882921342192;4.301891469955445
0.9730603448275862;0.36375;0.09390469884564137;4.224821020762126
0.9780701754385965;0.375;0.09016999412785497;4.218187166849773
0.9627192982456141;0.3779166666666667;0.10270815577946212;4.254137051900228
0.9730603448275862;0.3770833333333333;0.09034534575867242;4.251838413874308
0.9649122807017544;0.37166666666666665;0.11292843220003865;4.286757243474325
0.9709051724137931;0.3725;0.1063102363640892;4.260300645828247
0.9747807017543859;0.3829166666666667;0.09980935596844606;4.148694705963135
0.9622844827586207;0.38208333333333333;0.10970703623225463;4.115251372655233
0.9719827586206896;0.3879166666666667;0.08650442004075339;4.045970487594604
0.9769736842105263;0.38;0.08501966349911272;4.162906014124553
0.9719827586206896;0.3825;0.1188896900235579;4.1259041627248125
0.9806034482758621;0.38166666666666665;0.08539237830274064;4.249315627415975
0.9736842105263158;0.3779166666666667;0.09031303579870023;4.28650990486145
0.9725877192982456;0.37916666666666665;0.08059416312658996;4.265043640136719
0.9709051724137931;0.3879166666666667;0.09115087430410344;4.124199654261271
0.9806034482758621;0.3829166666666667;0.07509290741692329;4.191376762390137
0.9682017543859649;0.3825;0.10321406948200443;4.166825443903605
0.9773706896551724;0.37916666666666665;0.06457545929427805;4.162513084411621
0.9725877192982456;0.3825;0.08397804426127359;4.1935783449808754
0.978448275862069;0.38458333333333333;0.08389405263908978;4.2623228708903
0.9816810344827587;0.38416666666666666;0.06582686738592797;4.29916202545166
0.9743303571428571;0.39125;0.08875506351302777;4.168018194834391
0.9752155172413793;0.3854166666666667;0.09380501081588967;4.274918292363485
0.9676724137931034;0.38625;0.08290598814472042;4.2630387369791665
0.9795258620689655;0.38666666666666666;0.06976250000298023;4.193722858428955
0.9747807017543859;0.3829166666666667;0.07282325145053237;4.32268383026123
0.9881465517241379;0.37041666666666667;0.05917617990153617;4.489586963653564
0.9838362068965517;0.37083333333333335;0.05891422172687177;4.465564133326213
0.9765625;0.37625;0.06808319940630879;4.449193874994914
0.9773706896551724;0.3725;0.06781311599730418;4.422259394327799
0.9698275862068966;0.375;0.08157597401918008;4.340824375152588
0.9758771929824561;0.38375;0.07977830076165367;4.392044108708699
0.9791666666666666;0.3854166666666667;0.07752904570416401;4.315957285563151
0.9730603448275862;0.3854166666666667;0.08233079420209959;4.395326681137085
0.9816810344827587;0.38416666666666666;0.05824616506438831;4.3921799532572425
0.9780701754385965;0.39125;0.07769607976405767;4.319113187789917
0.9816810344827587;0.38916666666666666;0.06286308230382615;4.384589916865031
0.9791666666666666;0.3770833333333333;0.0575158207170796;4.476776746114095
0.9827586206896551;0.3725;0.0558720828387244;4.618768355051676
0.9868421052631579;0.37666666666666665;0.05222448106985866;4.5416132354736325
0.9849137931034483;0.38166666666666665;0.054159733242002024;4.536232198079427
0.9846491228070176;0.38166666666666665;0.051960624705411886;4.486626075108846
0.9924568965517241;0.3854166666666667;0.035924817050068544;4.477699699401856
0.9881465517241379;0.3854166666666667;0.060503717287090315;4.42133113861084
0.9835526315789473;0.38708333333333333;0.05664268430126341;4.414174332618713
0.9849137931034483;0.38708333333333333;0.06021570964266771;4.428107633590698
0.9879385964912281;0.3908333333333333;0.04860458575319825;4.46046797434489
0.9859913793103449;0.39166666666666666;0.03983897325614917;4.444268039067587
0.9881465517241379;0.38333333333333336;0.04951650013440642;4.449088687896729
0.981359649122807;0.3779166666666667;0.050171002190102613;4.563439353307088
