train_acc;val_acc;train_loss;val_loss
0.10152838429574362;0.17444444444444446;3.064571266091026;2.2774112150404187
0.14870689655172414;0.2688888888888889;2.799502265864405;2.0867782497406004
0.2052401746724891;0.32222222222222224;2.582362761143514;1.954517323705885
0.24676724137931033;0.3466666666666667;2.37581389525841;1.882140745586819
0.27370689655172414;0.37777777777777777;2.283738193840816;1.8119947502348157
0.30495689655172414;0.3933333333333333;2.2461017534650605;1.7597219869825576
0.30458515283842796;0.40444444444444444;2.2291376122220634;1.7077616543240017
0.3449781660690058;0.41444444444444445;2.094059436081799;1.6695445579952664
0.3415948275862069;0.4288888888888889;2.0045520601601434;1.6296618662940132
0.3471615721825429;0.43555555555555553;1.943024708193983;1.6011295164955988
0.37176724137931033;0.4488888888888889;2.011021318106816;1.5760091267691718
0.375;0.45222222222222225;1.8777548485788806;1.5638814502292209
0.36853448275862066;0.4577777777777778;1.9272751355993336;1.5423488510979546
0.41484716170219355;0.4622222222222222;1.8030658403338302;1.5210351218117608
0.44288793103448276;0.4666666666666667;1.7449030259559895;1.4983144913779365
0.42903930157032594;0.46555555555555556;1.7908234528579046;1.479165744251675
0.449781659128364;0.47333333333333333;1.685599891899975;1.4629243310292561
0.44288793103448276;0.47888888888888886;1.7354284113851086;1.4297747876909044
0.45305676881923423;0.4888888888888889;1.6478913350917366;1.4157664076487224
0.43103448275862066;0.49666666666666665;1.7031476127690282;1.4029285086525811
0.46120689655172414;0.5011111111111111;1.6439357872666984;1.3826756424374052
0.46875;0.5055555555555555;1.643322545906593;1.3753812297185262
0.4694323145406215;0.51;1.5881929611014487;1.3705804618199666
0.48253275161226766;0.5122222222222222;1.5282206347936105;1.361850035985311
0.5161637931034483;0.5166666666666667;1.517344643329752;1.348089377085368
0.5240174672489083;0.5244444444444445;1.4569085984771428;1.3338489251666599
0.5140086206896551;0.5144444444444445;1.499427474778274;1.326858287387424
0.5075431034482759;0.5211111111111111;1.4600042433574283;1.3108088249630399
0.5218340616559357;0.5222222222222223;1.4539329974411876;1.2980953968895805
0.5150862068965517;0.5355555555555556;1.4547808416958512;1.2859090328216554
0.5032751093004468;0.5344444444444445;1.5078438083157268;1.274818401866489
0.5086206896551724;0.54;1.4931300138605053;1.2664768717024062
0.532751091963339;0.5433333333333333;1.4383840342275962;1.2525573714574179
0.5290948275862069;0.5488888888888889;1.3917952611528595;1.2391260782877604
0.5447598253275109;0.5544444444444444;1.3729029305637144;1.238471024301317
0.5226293103448276;0.5544444444444444;1.4129046427792515;1.2285993962817723
0.572198275862069;0.5533333333333333;1.2974716054982152;1.22585011906094
0.5463362068965517;0.5566666666666666;1.3715630769729614;1.220999797715081
0.5785398226132435;0.5633333333333334;1.2481307076141896;1.2205173863304986
