train_acc;val_acc;train_loss;val_loss
0.12111111618578434;0.35222223177552225;3.1624759594599405;1.959337039788564
0.20000000596046447;0.6166666850447655;2.67869228720665;1.4838174362977345
0.3022222317755222;0.7088889057437578;2.2420014063517253;1.1899635344743729
0.3566666774451733;0.7611111253499985;1.996741529305776;0.9794989893833796
0.42555556644996007;0.8022222340106964;1.829963457584381;0.8252847353617351
0.47777779151995975;0.8322222322225571;1.6357594231764476;0.7066544269522032
0.518888904651006;0.8500000089406967;1.497463791569074;0.6305915872255962
0.5222222385307153;0.8477777868509293;1.4469326277573904;0.5772102666397889
0.5566666814188163;0.86888889670372;1.3343039065599442;0.528409747282664
0.6022222399711609;0.8677777856588363;1.2277800510327022;0.4998726397752762
0.6111111273368199;0.8722222298383713;1.189768585562706;0.46257286084194976
0.6244444593787193;0.8755555629730225;1.117895861963431;0.4429911822080612
0.6522222394744556;0.8811111181974411;1.047044794758161;0.41642341104646524
0.6688889041543007;0.8833333402872086;0.9794611583153406;0.3994656557838122
0.6755555739005407;0.8922222286462784;0.9636910488208135;0.37607222770651183
0.683333350221316;0.8844444513320923;0.9383590921759606;0.36788626002768676
0.7133333499232928;0.8933333396911621;0.8816788926720619;0.35709233159820236
0.6855555713176728;0.9000000059604645;0.8946834966540337;0.3350705623626709
0.7311111261447271;0.9077777832746505;0.809704806903998;0.3239219286789497
0.7288889040549597;0.9033333390951157;0.8065200105309487;0.3162157335629066
0.7522222355008126;0.9077777832746505;0.7864117374022802;0.3095120577762524
0.7577777922153472;0.9133333384990692;0.7421070754528045;0.29332813483973347
0.7500000144044559;0.9177777826786041;0.7316496603190898;0.29667791922887166
0.7622222363948822;0.910000005364418;0.6969921184082826;0.2904049392789602
0.7633333474397659;0.9122222274541855;0.6634620351095994;0.28943906563023725
0.7744444578886032;0.9188888937234878;0.6975971462825934;0.2774107792104284
0.7966666787862777;0.9177777826786041;0.5881876024107139;0.27793376725167035
0.806666677693526;0.9122222274541855;0.6065718236068884;0.284159864174823
0.7922222341100374;0.9177777826786041;0.6079680897295475;0.2724426525955399
0.8188888991872469;0.9255555599927903;0.5653639234602451;0.2688702166080475
0.8088889002799988;0.9188888937234878;0.563211822261413;0.27058717391143244
0.8411111205816268;0.9188888937234878;0.49654424861073493;0.26568628164629143
