train_acc;val_acc;train_loss;val_loss
0.07431551501290895;0.28823529388390334;3.4160953276782178;2.2748278889001585
0.1263440860916049;0.3823529489557533;3.027283573983818;1.9249008659054252
0.19687092585933566;0.46764705952476054;2.6185314919522718;1.6849379768558577
0.25162972641970377;0.5607843283125583;2.4152897232669894;1.485421816741719
0.3024771842605287;0.6558823529411765;2.21724414467967;1.314367589296079
0.3089960889193816;0.6882352943513907;2.2021289460817557;1.1868408850595062
0.3817204313893472;0.7127450982729594;1.9757315495642283;1.0993571692822026
0.42764015693941204;0.7176470740753061;1.8189291281059792;1.0164377926903612
0.4263363760426116;0.7656862747435477;1.7421837364368364;0.9359771882786471
0.45295699035889037;0.7705882487051627;1.7132863428003045;0.8805017049698268
0.4706649293120091;0.7872549017270406;1.6327032481831398;0.8188073331234502
0.5084745769511612;0.7882352938839033;1.5363045009205207;0.7714731875587912
0.5013440870629844;0.8039215797887129;1.509262708246067;0.7339498062782428
0.507170796277781;0.8039215679262198;1.4789735302620481;0.7021599444688535
0.533246415224038;0.8117647051811219;1.4193813054782316;0.6639042323710872
0.5710560634945953;0.8235294122321933;1.2611633214366171;0.6294884393028185
0.5788787494290917;0.8343137247889649;1.2610885585613325;0.6026189440605687
0.5893089973320396;0.8372549012595532;1.2249270320094083;0.5743730410641315
0.5739247324245591;0.8431372542007297;1.2418705699264363;0.5565347707739063
0.6232073025042106;0.8450980396831737;1.1396999034297202;0.5416375143855225
0.6219035211799975;0.8500000004674874;1.1423545774300685;0.5268874606665443
0.6397849480791759;0.8460784405469894;1.0867449362431802;0.5180467599893317
0.6440677982809646;0.8558823615312576;1.1247772696431644;0.49661073454600924
0.6805736652564505;0.8578431377223894;1.0207864621161171;0.47942597386883756
0.6649282930280426;0.8568627455655267;1.042892977265056;0.46337241840128807
0.6572580660382906;0.8676470592910168;0.9851662873901347;0.44950835441841797
0.6714471982503031;0.8617647063498404;0.9788220525565017;0.4520377131069408
0.7170795318045237;0.8578431377223894;0.8505694125202209;0.447931956485206
0.7056451627323704;0.8637254983186722;0.9092422577963081;0.4280837956377689
0.7301173411028016;0.8676470667123795;0.8421966288981879;0.41943642534315584
0.7288135603905657;0.8676470592910168;0.8754543272737108;0.4148236093567867
0.7014341605183665;0.8813725560903549;0.8638865068030326;0.4042610525427496
0.6988265987636213;0.8803921573302325;0.9149871206656585;0.39415692289670307
0.7301173412193687;0.8637254906635659;0.8348354921813428;0.39588681757450106
0.7177419365453784;0.8647058828204286;0.8099568784437192;0.38920213393136566
0.7418513706796639;0.8813725494870952;0.8088146017614213;0.3722426741730933
0.7601043038371333;0.8754901965459188;0.7408265739562769;0.3675610991669636
0.737940027668703;0.8843137259576835;0.7626887865685111;0.35875261268194986
0.7580645176912507;0.8960784375667572;0.7317762150158805;0.3483547456781654
0.7666232084279887;0.9019607847812129;0.7238703331238598;0.34884649485934016
0.7405475890931748;0.894117647526311;0.7368337661610744;0.3450617117624657
0.7601043042645461;0.8911764710557227;0.7230991432066847;0.34052775841133265
0.7970430122347929;0.89019607889886;0.6514429628688801;0.34878091186869375
0.7614080841413844;0.8774509808596442;0.7057245367120422;0.35629111586832535
0.7661290343410225;0.8813725560903549;0.6951886095026488;0.3528766525361468
0.7731421134074011;0.8813725560903549;0.6975675967401755;0.3489265706390142
0.7874837040201782;0.8911764770746231;0.6250132789356923;0.34037172365933654
0.7940026089995905;0.8843137259576835;0.6261439759386254;0.3400193677813399
0.7874837038647553;0.8833333338008208;0.6574640343599556;0.3396992239297605
0.7849462384818703;0.8872549086809158;0.6218141191588935;0.3357807311393759
0.7848101274122166;0.8872549024282718;0.6173626404019851;0.32911351650368936
0.8037634420218647;0.8892156867419972;0.6180826337827791;0.3250195950269699
0.8057366372942147;0.894117647526311;0.581659740485455;0.32425610428931667
0.7926988280736483;0.8852941181145463;0.60773712384965;0.327919661823441
0.8031290755200418;0.886274510271409;0.5809239783995777;0.32101393493951536
0.7876344095635158;0.8931372553694482;0.5702888367957967;0.3182818047556223
0.8057366373719261;0.8921568632125855;0.5625320709124694;0.31922402048812193
0.8174706657831174;0.894117647526311;0.5411387824561481;0.31507428902037005
0.8109517613476849;0.8970588239968992;0.5634828950466668;0.31279237857636283
0.8373655924793854;0.8960784313725491;0.504760636717722;0.3092432971970708
0.8135593233938478;0.8970588235294118;0.5533183708184701;0.3000227306403366
0.8266129046678543;0.9019607843137255;0.5192211978137493;0.2976130974351191
0.8506329121468942;0.9029411764705882;0.45320068416716175;0.2926943757078227
0.8225806468036226;0.8950980392156863;0.519834673052193;0.2983124383232173
0.8174706664048087;0.8941176470588236;0.5353026411834876;0.29744754576799914
0.8293010768710926;0.8960784375667572;0.5302906349621793;0.29836040904526323
0.8367088619666764;0.9029411764705882;0.4964814840992795;0.2849109299627005
0.8131720445329144;0.9;0.5552865597269228;0.2898792251944542
